customer_id,segment,age,risk_score,tenure_months,churn_label
C005709,mass,25,94.87,240,0
C005710,mass,39,80.89,233,0
C005711,mass,50,11.15,110,0
C005712,mass,65,5.36,129,0
C005713,mass,27,15.67,152,0
C005714,mass,22,78.68,114,0
C005715,mass,48,11.39,7,0
C005716,mass,61,45.12,1,0
C005717,mass,56,74.05,216,0
C005718,affluent,40,5.65,71,0
C005719,mass,29,0.59,199,1
C005720,mass,51,24.4,127,0
C005721,mass,31,74.48,80,1
C005722,mass,28,59.44,129,0
C005723,mass,21,23.77,200,0
C005724,mass,64,78.87,70,1
C005725,mass,61,34.8,161,0
C005726,mass,27,24.01,109,0
C005727,mass,22,88.87,213,1
C005728,mass,29,7.17,224,0
C005729,affluent,43,28.08,16,0
C005730,mass,27,0.29,61,0
C005731,mass,41,79.61,45,0
C005732,mass,30,68.51,20,0
C005733,private,68,12.16,200,0
C005734,mass,18,23.76,145,0
C005735,affluent,69,93.84,123,0
C005736,business,63,1.26,192,0
C005737,mass,59,48.61,124,0
C005738,mass,40,12.94,66,1
C005739,affluent,31,96.65,234,0
C005740,mass,33,26.9,94,1
C005741,private,69,83.79,83,1
C005742,mass,18,52.91,21,0
C005743,affluent,65,75.35,160,0
C005744,mass,41,25.95,94,0
C005745,mass,57,39.54,87,0
C005746,mass,29,45.35,128,1
C005747,mass,64,68.44,30,0
C005748,affluent,60,41.53,37,0
C005749,affluent,50,40.08,35,0
C005750,affluent,52,92.37,113,0
C005751,mass,41,36.35,54,0
C005752,mass,51,47.78,74,0
C005753,affluent,36,21.74,168,1
C005754,business,43,66.72,18,0
C005755,mass,42,17.59,109,0
C005756,mass,36,95.14,29,0
C005757,mass,24,68.42,45,0
C005758,mass,29,29.55,59,1
C005759,mass,52,73.71,54,0
C005760,private,65,2.72,65,0
C005761,mass,54,38.75,131,0
C005762,business,38,37.74,144,0
C005763,affluent,29,27.83,57,0
C005764,mass,59,22.78,187,0
C005765,mass,40,57.67,47,0
C005766,affluent,66,11.36,165,0
C005767,mass,42,32.98,58,0
C005768,mass,34,4.99,191,1
C005769,business,31,8.2,116,0
C005770,mass,35,47.98,133,0
C005771,mass,25,44.64,150,1
C005772,affluent,69,5.34,212,0
C005773,mass,51,61.28,203,0
C005774,affluent,44,83.26,123,0
C005775,private,63,62.43,15,0
C005776,mass,26,10.65,32,0
C005777,mass,44,79.05,107,0
C005778,mass,53,61.98,170,0
C005779,mass,18,43.27,127,0
C005780,mass,63,31.34,221,0
C005781,mass,30,82.91,44,0
C005782,mass,41,83.28,115,0
C005783,affluent,54,10.34,153,0
C005784,mass,49,91.39,130,0
C005785,mass,31,52.56,177,0
C005786,affluent,65,5.36,136,0
C005787,business,28,11.38,54,0
C005788,mass,22,42.6,127,1
C005789,mass,62,17.17,100,0
C005790,mass,30,42.16,31,0
C005791,affluent,58,61.39,135,0
C005792,mass,20,31.05,155,0
C005793,affluent,38,60.14,192,0
C005794,mass,39,50.35,88,0
C005795,affluent,43,68.01,235,0
C005796,mass,25,15.31,218,0
C005797,mass,56,63.21,38,0
C005798,business,46,10.58,208,0
C005799,mass,62,73.98,83,0
C005800,mass,58,73.91,232,0
C005801,business,56,86.76,230,0
C005802,mass,63,99.15,181,0
C005803,mass,25,69.62,102,0
C005804,mass,40,25.82,212,0
C005805,mass,34,31.83,25,0
C005806,mass,21,60.31,3,0
C005807,private,73,39.99,170,0
C005808,affluent,67,4.61,151,0
C005809,mass,41,88.19,149,0
C005810,mass,35,91.47,9,0
C005811,mass,56,86.62,180,0
C005812,mass,30,32.86,195,0
C005813,business,57,6.44,225,0
C005814,mass,48,19.21,110,0
C005815,mass,26,12.1,169,0
C005816,mass,18,70.63,47,0
C005817,mass,59,17.07,218,0
C005818,business,64,52.52,203,1
C005819,affluent,31,41.18,234,0
C005820,mass,45,31.27,231,0
C005821,mass,24,64.88,80,0
C005822,mass,53,87.26,70,0
C005823,mass,19,15.73,72,0
C005824,mass,41,0.73,154,0
C005825,mass,62,89.44,24,0
C005826,mass,45,65.74,87,0
C005827,mass,57,80.27,73,0
C005828,mass,30,62.1,159,0
C005829,affluent,57,3.89,80,0
C005830,affluent,48,99.01,176,0
C005831,mass,29,38.55,20,1
C005832,affluent,32,2.72,52,0
C005833,mass,35,18.12,148,0
C005834,mass,58,95.68,62,0
C005835,mass,45,58.31,240,0
C005836,business,35,56.98,60,0
C005837,mass,54,25.0,214,0
C005838,mass,30,60.88,5,0
C005839,affluent,47,12.68,168,0
C005840,mass,18,37.85,173,0
C005841,mass,35,41.01,52,0
C005842,affluent,62,60.45,61,0
C005843,mass,24,93.91,189,0
C005844,mass,57,25.44,10,0
C005845,mass,41,81.19,45,0
C005846,mass,29,38.37,159,0
C005847,business,46,2.08,69,0
C005848,mass,19,57.76,89,0
C005849,mass,53,63.36,240,0
C005850,mass,41,60.88,226,0
C005851,business,65,86.56,64,0
C005852,mass,56,87.36,109,0
C005853,mass,56,9.61,221,0
C005854,mass,34,45.79,206,0
C005855,mass,20,76.2,205,0
C005856,mass,53,50.87,117,0
C005857,mass,36,73.96,157,0
C005858,mass,51,96.29,111,0
C005859,mass,55,25.82,5,0
C005860,mass,62,85.34,165,1
C005861,mass,45,58.42,22,0
C005862,affluent,33,8.08,195,0
C005863,mass,63,93.23,115,0
C005864,mass,40,41.88,187,0
C005865,mass,22,54.28,130,0
C005866,mass,24,38.44,170,1
C005867,mass,64,68.31,53,0
C005868,mass,41,61.07,164,0
C005869,business,45,1.86,238,0
C005870,mass,19,64.57,201,0
C005871,mass,54,79.1,59,0
C005872,mass,26,82.48,192,0
C005873,business,60,43.46,121,0
C005874,affluent,38,89.95,206,0
C005875,mass,20,84.45,85,0
C005876,mass,33,53.89,224,0
C005877,affluent,39,75.56,224,0
C005878,affluent,32,62.92,195,0
C005879,affluent,46,57.3,195,0
C005880,affluent,31,67.12,51,0
C005881,mass,19,72.01,22,0
C005882,mass,27,43.93,148,1
C005883,mass,57,64.85,1,0
C005884,affluent,60,85.97,38,0
C005885,business,56,45.97,135,0
C005886,mass,31,38.73,107,0
C005887,mass,65,42.25,65,0
C005888,mass,58,59.51,104,0
C005889,mass,65,73.87,63,0
C005890,mass,61,96.3,51,0
C005891,mass,44,8.88,183,0
C005892,affluent,56,88.28,215,0
C005893,mass,35,86.64,119,0
C005894,mass,61,41.35,35,0
C005895,mass,46,53.82,179,0
C005896,mass,53,91.48,155,0
C005897,mass,49,96.62,220,0
C005898,mass,36,65.01,74,0
C005899,affluent,36,58.74,218,0
C005900,mass,34,87.82,223,0
C005901,mass,33,47.62,120,0
C005902,mass,19,26.51,39,0
C005903,mass,44,46.72,21,0
C005904,mass,30,29.8,20,0
C005905,mass,31,65.17,54,0
C005906,mass,20,64.33,12,0
C005907,mass,20,79.63,96,0
C005908,mass,27,24.22,75,0
C005909,affluent,61,98.32,205,0
C005910,mass,41,24.6,47,0
C005911,business,33,94.15,111,0
C005912,business,25,86.17,10,0
C005913,mass,54,73.69,18,1
C005914,mass,37,58.49,193,0
C005915,affluent,32,7.87,177,0
C005916,affluent,65,73.56,214,0
C005917,mass,53,10.18,228,1
C005918,mass,46,78.76,71,0
C005919,mass,64,30.64,115,1
C005920,mass,59,76.41,105,1
C005921,mass,35,72.05,188,0
C005922,mass,59,85.85,214,0
C005923,mass,63,61.41,190,0
C005924,mass,43,34.31,154,0
C005925,mass,59,61.88,71,1
C005926,affluent,42,0.36,47,0
C005927,mass,45,90.83,219,0
C005928,mass,48,68.04,160,0
C005929,mass,27,6.71,15,0
C005930,mass,23,53.19,97,0
C005931,mass,46,86.76,55,0
C005932,mass,34,45.38,190,0
C005933,mass,47,29.92,78,0
C005934,affluent,48,60.57,73,1
C005935,mass,65,87.38,43,0
C005936,business,57,48.09,58,0
C005937,affluent,62,91.58,175,0
C005938,affluent,54,31.01,222,0
C005939,private,41,20.38,53,0
C005940,business,37,0.87,91,1
C005941,mass,44,77.24,137,0
C005942,affluent,67,93.57,199,0
C005943,mass,62,11.89,141,0
C005944,mass,57,80.67,15,0
C005945,affluent,32,91.67,142,0
C005946,business,58,83.95,222,0
C005947,mass,57,17.78,138,0
C005948,mass,55,22.03,137,0
C005949,affluent,63,89.15,196,0
C005950,mass,30,96.05,17,1
C005951,affluent,40,25.91,181,0
C005952,mass,37,91.47,27,0
C005953,affluent,64,46.33,216,0
C005954,mass,21,84.04,189,0
C005955,business,57,31.44,121,0
C005956,business,30,29.57,103,0
C005957,mass,39,88.27,92,0
C005958,mass,22,32.07,10,0
C005959,mass,36,1.03,113,0
C005960,mass,24,89.37,158,0
C005961,business,48,61.39,78,0
C005962,affluent,57,40.68,215,0
C005963,affluent,47,32.55,227,0
C005964,mass,65,97.38,153,0
C005965,mass,57,85.77,154,0
C005966,mass,44,30.68,22,0
C005967,business,31,2.29,27,0
C005968,business,49,69.0,24,0
C005969,mass,62,72.67,163,0
C005970,mass,26,80.01,32,0
C005971,mass,50,92.51,39,0
C005972,affluent,59,35.58,164,0
C005973,mass,42,83.57,146,0
C005974,affluent,29,52.91,162,0
C005975,mass,63,8.64,1,0
C005976,mass,26,66.2,163,0
C005977,mass,58,35.17,34,0
C005978,affluent,57,4.92,52,0
C005979,mass,59,66.1,234,1
C005980,affluent,67,49.33,33,0
C005981,mass,47,93.93,38,0
C005982,mass,39,18.63,184,1
C005983,affluent,60,88.46,206,0
C005984,mass,27,91.35,133,0
C005985,mass,20,28.8,8,0
C005986,mass,29,26.21,108,0
C005987,affluent,58,26.35,206,0
C005988,mass,39,4.17,149,0
C005989,mass,58,50.27,187,0
C005990,mass,43,96.29,67,0
C005991,mass,42,32.92,216,1
C005992,mass,32,51.48,126,0
C005993,mass,46,72.8,98,0
C005994,mass,57,62.34,61,0
C005995,mass,21,41.67,33,0
C005996,private,72,2.3,23,0
C005997,business,37,55.6,3,0
C005998,business,62,27.71,193,0
C005999,mass,54,61.54,55,0
C006000,mass,25,75.99,187,0
C006001,mass,55,79.76,196,0
C006002,mass,28,95.07,146,0
C006003,mass,63,75.35,67,1
C006004,mass,21,95.7,60,0
C006005,mass,33,58.85,226,0
C006006,mass,48,21.51,15,0
C006007,affluent,42,12.61,187,0
C006008,mass,53,25.58,131,1
C006009,affluent,68,52.87,198,0
C006010,mass,42,68.88,39,0
C006011,mass,60,93.93,137,0
C006012,affluent,38,52.55,43,0
C006013,affluent,35,52.69,40,0
C006014,mass,45,89.83,132,0
C006015,mass,37,68.15,213,0
C006016,mass,58,49.52,5,0
C006017,mass,38,80.17,57,0
C006018,mass,35,57.45,213,0
C006019,mass,23,23.11,163,0
C006020,mass,38,89.72,176,0
C006021,affluent,68,15.86,129,0
C006022,affluent,62,70.85,71,0
C006023,mass,63,63.61,135,0
C006024,mass,28,42.85,83,0
C006025,affluent,69,11.78,158,0
C006026,mass,39,22.4,157,0
C006027,mass,22,76.75,200,0
C006028,mass,25,61.14,113,0
C006029,mass,64,0.79,208,0
C006030,mass,40,73.64,210,0
C006031,mass,43,78.43,215,0
C006032,mass,38,57.56,167,0
C006033,mass,35,14.46,135,0
C006034,mass,65,21.5,198,0
C006035,affluent,52,41.02,13,0
C006036,mass,34,43.59,178,0
C006037,mass,58,87.42,9,1
C006038,mass,30,91.0,142,0
C006039,mass,39,87.05,113,0
C006040,affluent,61,39.91,192,0
C006041,mass,38,26.12,107,0
C006042,private,72,15.42,101,0
C006043,mass,49,85.58,239,0
C006044,affluent,68,70.05,127,0
C006045,mass,65,20.62,237,0
C006046,affluent,67,57.34,28,0
C006047,mass,51,82.1,90,0
C006048,mass,61,15.36,129,0
C006049,mass,23,87.95,92,1
C006050,business,38,55.71,221,0
C006051,mass,39,87.48,141,0
C006052,mass,42,18.24,67,0
C006053,mass,43,47.77,132,0
C006054,mass,18,44.58,157,0
C006055,affluent,58,83.01,22,1
C006056,affluent,64,93.82,156,0
C006057,mass,41,37.03,40,0
C006058,mass,37,9.6,79,0
C006059,mass,31,67.22,110,0
C006060,business,36,52.0,173,0
C006061,affluent,69,33.63,147,0
C006062,mass,45,35.05,200,0
C006063,mass,48,1.87,84,0
C006064,mass,59,79.38,54,0
C006065,mass,45,53.7,169,0
C006066,mass,44,80.07,45,0
C006067,business,62,26.56,157,0
C006068,private,60,94.66,178,0
C006069,mass,40,21.05,152,0
C006070,mass,21,66.4,29,0
C006071,mass,34,46.23,220,0
C006072,mass,34,24.04,19,0
C006073,affluent,62,48.38,45,0
C006074,mass,50,33.68,66,0
C006075,mass,59,96.64,163,0
C006076,mass,52,32.88,167,1
C006077,mass,60,31.41,61,0
C006078,private,58,34.95,5,0
C006079,affluent,65,78.58,215,0
C006080,mass,37,83.29,93,0
C006081,business,51,40.25,40,1
C006082,affluent,44,62.81,31,0
C006083,affluent,43,21.34,189,0
C006084,affluent,47,44.4,77,0
C006085,mass,43,80.69,114,1
C006086,mass,64,97.91,172,1
C006087,mass,62,24.56,75,0
C006088,mass,38,57.19,11,0
C006089,mass,36,37.29,197,0
C006090,mass,19,19.1,212,0
C006091,mass,47,34.79,174,1
C006092,mass,24,43.83,10,0
C006093,business,42,57.46,126,0
C006094,mass,29,94.42,81,0
C006095,mass,63,15.61,192,1
C006096,affluent,43,66.46,198,0
C006097,affluent,56,40.18,64,0
C006098,mass,45,48.68,62,0
C006099,mass,40,70.32,153,0
C006100,mass,47,12.81,137,0
C006101,mass,23,96.7,60,0
C006102,affluent,40,61.21,20,0
C006103,mass,47,91.08,80,1
C006104,mass,57,22.67,104,0
C006105,private,55,47.98,198,0
C006106,affluent,32,95.07,69,0
C006107,mass,63,76.76,229,1
C006108,affluent,57,67.35,59,0
C006109,affluent,55,84.35,144,0
C006110,affluent,29,51.37,218,0
C006111,mass,60,41.51,230,0
C006112,affluent,44,70.75,205,0
C006113,mass,51,39.03,150,0
C006114,mass,61,12.84,51,0
C006115,affluent,44,62.66,43,0
C006116,mass,42,8.26,28,0
C006117,mass,52,56.76,38,0
C006118,affluent,47,39.43,195,0
C006119,affluent,44,62.92,70,0
C006120,mass,31,18.09,176,0
C006121,affluent,32,10.94,25,0
C006122,affluent,70,85.0,232,0
C006123,affluent,52,92.14,49,0
C006124,mass,39,14.44,53,1
C006125,mass,52,10.03,152,0
C006126,mass,64,42.88,78,0
C006127,affluent,45,86.2,21,0
C006128,mass,28,2.79,20,0
C006129,mass,30,24.29,69,0
C006130,business,32,18.46,44,0
C006131,mass,18,19.56,131,0
C006132,mass,36,46.87,124,0
C006133,mass,44,66.14,124,0
C006134,mass,33,77.55,97,0
C006135,mass,18,48.32,168,0
C006136,mass,58,41.6,25,0
C006137,mass,52,52.36,133,1
C006138,mass,37,10.3,100,1
C006139,affluent,42,88.6,172,0
C006140,mass,59,32.85,103,0
C006141,mass,37,10.92,157,0
C006142,mass,63,90.62,193,1
C006143,mass,42,78.46,65,0
C006144,affluent,64,71.93,193,0
C006145,mass,37,13.07,209,1
C006146,affluent,66,45.06,14,0
C006147,mass,41,55.87,26,1
C006148,mass,27,57.96,119,0
C006149,business,36,11.79,86,0
C006150,business,40,63.76,102,1
C006151,affluent,49,95.26,103,0
C006152,affluent,35,42.34,189,0
C006153,business,57,45.55,203,1
C006154,mass,56,23.19,198,1
C006155,business,57,82.76,50,0
C006156,affluent,33,0.43,93,0
C006157,mass,38,85.13,123,0
C006158,mass,42,57.39,198,0
C006159,affluent,29,87.61,189,0
C006160,mass,23,15.05,140,1
C006161,mass,39,36.76,163,1
C006162,mass,55,1.19,57,0
C006163,mass,56,45.38,127,0
C006164,business,56,69.93,50,1
C006165,mass,46,90.76,229,0
C006166,mass,34,91.01,179,1
C006167,mass,43,25.34,208,0
C006168,mass,53,59.06,54,0
C006169,mass,34,11.53,143,0
C006170,mass,47,46.48,171,0
C006171,mass,42,27.98,80,1
C006172,mass,63,93.12,205,0
C006173,affluent,70,84.2,216,0
C006174,mass,33,4.46,58,0
C006175,mass,44,74.84,185,0
C006176,affluent,59,89.61,68,0
C006177,business,25,30.22,72,0
C006178,private,72,30.35,224,0
C006179,business,38,84.37,139,0
C006180,mass,19,85.64,217,0
C006181,mass,47,59.44,218,0
C006182,mass,55,71.81,77,0
C006183,affluent,35,10.52,14,0
C006184,mass,48,39.22,226,0
C006185,mass,65,35.11,88,0
C006186,mass,47,15.17,100,0
C006187,affluent,60,33.79,175,0
C006188,mass,18,60.89,67,0
C006189,business,47,74.16,3,0
C006190,affluent,65,72.89,47,0
C006191,business,51,6.77,133,0
C006192,mass,53,47.64,160,0
C006193,affluent,56,89.04,113,0
C006194,mass,59,20.51,145,0
C006195,private,59,22.28,120,0
C006196,mass,46,6.98,202,0
C006197,mass,33,98.84,32,0
C006198,mass,29,18.74,204,0
C006199,mass,59,91.63,74,0
C006200,mass,61,94.16,62,0
C006201,mass,57,58.94,59,0
C006202,mass,43,81.44,228,0
C006203,mass,42,56.6,67,0
C006204,affluent,28,39.88,89,0
C006205,affluent,56,53.77,101,0
C006206,mass,37,9.03,130,0
C006207,mass,21,3.3,98,0
C006208,private,68,88.58,143,0
C006209,mass,39,24.54,30,0
C006210,business,58,78.33,66,0
C006211,mass,37,90.45,136,0
C006212,affluent,56,41.02,78,0
C006213,business,26,47.97,221,0
C006214,business,58,63.75,115,0
C006215,mass,29,4.2,185,1
C006216,mass,25,24.91,20,0
C006217,business,30,62.14,184,1
C006218,business,51,92.25,152,0
C006219,affluent,62,81.11,145,0
C006220,mass,51,49.71,212,0
C006221,affluent,38,80.56,146,1
C006222,mass,54,81.74,122,0
C006223,business,44,30.04,110,0
C006224,mass,29,54.19,130,0
C006225,mass,38,7.86,11,1
C006226,mass,39,68.48,39,0
C006227,business,35,73.06,168,0
C006228,affluent,59,36.09,94,0
C006229,business,42,52.98,159,1
C006230,mass,22,5.56,228,0
C006231,mass,47,31.95,190,0
C006232,mass,28,40.58,175,1
C006233,mass,28,82.52,59,0
C006234,private,65,53.46,197,0
C006235,mass,30,20.17,147,0
C006236,business,56,14.18,61,0
C006237,affluent,62,70.72,3,0
C006238,mass,34,33.56,153,0
C006239,mass,49,7.55,190,0
C006240,affluent,34,62.1,118,0
C006241,mass,64,10.69,111,0
C006242,mass,48,66.93,8,0
C006243,mass,54,13.07,31,0
C006244,affluent,50,12.63,59,0
C006245,affluent,56,84.18,213,0
C006246,mass,30,75.4,150,0
C006247,mass,24,34.37,162,0
C006248,business,32,7.73,216,0
C006249,mass,46,8.33,154,0
C006250,mass,47,33.42,240,1
C006251,mass,25,99.49,80,0
C006252,business,54,82.67,150,0
C006253,mass,40,60.13,133,0
C006254,business,29,17.78,168,0
C006255,mass,48,72.76,61,0
C006256,affluent,57,48.0,226,0
C006257,affluent,68,30.57,162,0
C006258,private,74,89.67,133,0
C006259,mass,42,36.19,29,0
C006260,mass,63,85.14,58,0
C006261,private,37,83.49,158,0
C006262,business,39,27.02,137,1
C006263,mass,26,29.3,149,0
C006264,private,75,3.06,13,0
C006265,mass,22,41.9,91,1
C006266,mass,26,28.8,43,0
C006267,mass,62,83.33,33,0
C006268,mass,20,22.08,201,0
C006269,mass,23,71.78,69,1
C006270,business,28,91.24,174,0
C006271,mass,24,94.42,30,0
C006272,affluent,39,39.6,234,0
C006273,mass,39,42.11,202,0
C006274,mass,22,52.17,33,1
C006275,business,38,97.89,157,0
C006276,mass,46,80.11,42,0
C006277,mass,33,83.41,195,0
C006278,mass,44,68.44,234,0
C006279,affluent,33,98.29,64,0
C006280,private,45,16.62,197,1
C006281,business,54,72.86,61,0
C006282,mass,64,20.28,155,1
C006283,mass,63,97.14,15,0
C006284,mass,44,6.76,216,0
C006285,mass,46,50.32,64,0
C006286,affluent,48,25.98,14,0
C006287,affluent,69,24.86,103,0
C006288,mass,64,70.53,16,0
C006289,affluent,51,81.14,69,0
C006290,business,37,30.58,60,0
C006291,affluent,29,27.72,219,0
C006292,mass,55,86.51,203,0
C006293,business,57,46.88,178,0
C006294,mass,33,82.72,212,0
C006295,mass,33,1.97,124,0
C006296,mass,58,89.81,174,0
C006297,mass,32,42.31,26,0
C006298,affluent,58,93.34,6,0
C006299,mass,30,71.46,118,0
C006300,mass,40,4.48,235,0
C006301,mass,33,82.15,84,1
C006302,mass,63,8.98,92,1
C006303,mass,21,80.4,69,0
C006304,mass,35,15.19,230,0
C006305,mass,37,94.63,101,0
C006306,mass,57,15.63,209,1
C006307,mass,38,23.26,206,1
C006308,affluent,61,7.54,24,0
C006309,affluent,50,90.34,90,0
C006310,affluent,47,61.12,66,0
C006311,business,64,71.3,121,0
C006312,mass,38,35.79,32,0
C006313,private,49,17.37,132,0
C006314,mass,35,40.96,5,0
C006315,affluent,54,13.41,219,0
C006316,mass,52,65.71,229,0
C006317,business,45,13.14,224,0
C006318,affluent,32,31.27,75,0
C006319,mass,53,65.95,129,0
C006320,affluent,54,59.56,118,0
C006321,private,48,69.27,109,0
C006322,mass,20,74.52,152,0
C006323,mass,36,76.53,107,1
C006324,affluent,41,59.99,125,0
C006325,affluent,63,9.82,153,0
C006326,mass,43,65.64,99,0
C006327,business,32,40.76,131,0
C006328,mass,40,8.86,210,0
C006329,affluent,66,4.57,90,0
C006330,mass,42,33.41,103,0
C006331,affluent,38,38.02,46,0
C006332,mass,27,71.45,41,1
C006333,affluent,63,11.23,172,0
C006334,business,34,63.23,118,0
C006335,mass,19,46.61,58,0
C006336,affluent,29,95.94,57,0
C006337,mass,46,95.23,134,0
C006338,affluent,64,37.12,165,0
C006339,mass,56,54.86,106,0
C006340,mass,42,48.08,145,1
C006341,mass,51,51.51,107,0
C006342,mass,53,33.76,126,1
C006343,private,54,35.43,12,0
C006344,mass,41,82.1,54,0
C006345,business,30,50.38,235,0
C006346,mass,55,93.2,5,0
C006347,affluent,61,83.49,89,0
C006348,mass,31,24.02,121,0
C006349,affluent,43,1.84,52,0
C006350,mass,53,48.1,152,0
C006351,affluent,34,37.12,141,0
C006352,mass,24,14.36,171,0
C006353,mass,36,33.7,7,0
C006354,affluent,46,58.99,9,0
C006355,mass,20,66.58,151,0
C006356,business,61,84.66,103,0
C006357,mass,50,47.83,80,0
C006358,mass,18,20.22,204,0
C006359,affluent,42,77.24,16,0
C006360,mass,36,22.34,41,0
C006361,mass,32,98.59,126,0
C006362,affluent,34,43.77,146,0
C006363,mass,38,99.04,106,0
C006364,affluent,67,49.65,50,0
C006365,mass,42,15.68,87,0
C006366,mass,58,40.42,2,0
C006367,mass,26,22.45,74,0
C006368,mass,47,45.16,218,0
C006369,business,48,7.88,95,0
C006370,mass,34,10.23,133,0
C006371,private,67,88.26,4,0
C006372,mass,45,4.34,139,0
C006373,affluent,41,57.91,125,0
C006374,mass,35,48.59,158,0
C006375,mass,30,41.63,84,0
C006376,mass,38,82.91,208,0
C006377,affluent,47,30.29,4,0
C006378,mass,34,69.41,39,0
C006379,mass,43,19.14,19,0
C006380,mass,47,7.68,94,0
C006381,mass,25,91.34,9,0
C006382,affluent,52,63.13,208,0
C006383,mass,25,60.43,64,0
C006384,affluent,52,8.53,68,0
C006385,mass,23,87.34,146,0
C006386,affluent,34,81.46,206,0
C006387,affluent,48,84.7,97,0
C006388,business,34,88.84,186,0
C006389,mass,60,77.71,75,0
C006390,mass,34,7.85,24,1
C006391,mass,24,11.09,220,1
C006392,business,31,31.21,88,0
C006393,business,39,15.66,163,0
C006394,mass,60,0.22,80,0
C006395,mass,44,0.14,191,0
C006396,mass,42,45.32,76,1
C006397,affluent,61,21.27,6,0
C006398,mass,40,76.29,100,0
C006399,mass,27,45.77,170,0
C006400,business,28,45.5,69,0
C006401,mass,46,26.55,159,0
C006402,mass,51,44.98,155,0
C006403,business,31,70.8,101,0
C006404,affluent,46,8.9,209,0
C006405,mass,22,0.43,99,0
C006406,mass,46,35.06,17,0
C006407,affluent,50,48.89,102,0
C006408,mass,20,8.12,137,0
C006409,mass,36,40.7,25,0
C006410,mass,20,38.85,74,0
C006411,mass,36,95.06,103,0
C006412,mass,53,37.86,163,0
C006413,mass,55,27.16,65,0
C006414,mass,59,24.65,207,0
C006415,mass,47,79.79,2,0
C006416,affluent,42,65.38,81,0
C006417,mass,30,80.89,209,0
C006418,business,58,10.33,239,1
C006419,private,71,70.35,109,0
C006420,affluent,45,61.61,44,0
C006421,business,43,8.61,208,0
C006422,mass,45,44.77,59,0
C006423,mass,51,30.3,145,0
C006424,affluent,49,37.4,42,0
C006425,mass,48,77.62,7,0
C006426,affluent,51,24.38,1,0
C006427,private,54,61.72,205,0
C006428,mass,58,40.42,90,0
C006429,mass,25,95.72,158,0
C006430,mass,33,10.38,117,0
C006431,mass,37,76.33,178,0
C006432,business,56,71.77,39,0
C006433,business,60,82.27,217,0
C006434,mass,60,24.36,160,0
C006435,mass,42,55.34,170,0
C006436,mass,33,27.35,52,0
C006437,affluent,58,91.74,100,0
C006438,mass,18,36.53,144,1
C006439,mass,32,82.48,119,0
C006440,mass,63,12.14,35,1
C006441,mass,55,55.73,49,0
C006442,business,41,39.31,103,0
C006443,mass,62,59.6,4,0
C006444,mass,58,64.59,93,0
C006445,mass,32,59.93,61,0
C006446,mass,62,83.99,26,0
C006447,affluent,53,95.38,150,0
C006448,business,33,60.43,219,0
C006449,mass,57,92.39,100,0
C006450,business,30,78.38,204,1
C006451,affluent,31,8.32,84,0
C006452,mass,55,45.97,144,0
C006453,mass,65,62.35,132,0
C006454,mass,32,0.12,173,0
C006455,affluent,69,76.38,136,0
C006456,private,59,83.22,160,0
C006457,mass,63,81.99,219,0
